real_trip_id,actual_total_sec,pred_total_sec,n_segments,abs_error_sec
DO-DUMMY-00282517_0,37980.252,23684.174,26,14296.078171875
DO-DUMMY-00282545_0,3381.761,3815.7188,18,433.95775000000003
DO-DUMMY-00282545_1,723.1959999999999,589.80237,2,133.3936318359374
DO-DUMMY-00282549_0,2766.802,2737.6287,18,29.173337890625135
DO-DUMMY-00282556_0,2140.56,2693.6343,14,553.07427734375
DO-DUMMY-00282600_0,2795.407,3048.5168,17,253.10984570312485
DO-DUMMY-00282628_0,3143.131,3077.7798,18,65.35121484374986
DO-DUMMY-00282630_0,34972.28,27648.707,18,7323.572968749999
DO-DUMMY-00282723_0,2435.883,4616.893,18,2181.01006640625
DO-DUMMY-00282761_0,2968.95,3697.11,22,728.1601074218752
DO-DUMMY-00282762_0,4831.278,1344.7357,2,3486.5422822265627
DO-DUMMY-00282764_0,2616.322,2662.8965,18,46.574484374999884
DO-DUMMY-00282769_0,1857.661,1964.0984,14,106.43738867187494
DO-DUMMY-00282782_0,5017.104,4759.8774,30,257.22655859375027
DO-DUMMY-00282790_0,31472.507999999998,14515.373,18,16957.134953124998
DO-DUMMY-00282845_0,2978.156,2153.4978,14,824.658197265625
DO-DUMMY-00282846_0,2825.284,6652.9053,18,3827.6212734375
DO-DUMMY-00282858_0,3430.94,5270.014,18,1839.07416015625
DO-DUMMY-00282930_0,2980.5499999999997,3746.3853,17,765.8352539062503
DO-DUMMY-00282941_0,3865.848,2775.9666,20,1089.881447265625
DO-DUMMY-00282942_0,3355.94,3347.5195,17,8.420468750000055
DO-DUMMY-00282942_1,631.45,772.46576,2,141.0157592773437
DO-DUMMY-00282952_0,2687.841,2924.1345,18,236.2935214843751
DO-DUMMY-00282976_0,3702.31,2670.9812,18,1031.328798828125
DO-DUMMY-00282980_0,2548.983,3128.6167,17,579.6336992187498
DO-DUMMY-00282983_0,5945.534,5012.1763,35,933.3577304687497
DO-DUMMY-00282998_0,3468.203,3724.6196,25,256.41662890625
DO-DUMMY-00283016_0,2898.157,3262.7534,19,364.59641796874985
DO-DUMMY-00283016_1,585.111,479.97583,1,105.13516992187499
DO-DUMMY-00283054_0,3824.062,2690.056,19,1134.006091796875
DO-DUMMY-00283065_0,2661.768,2693.1497,18,31.38165820312497
DO-DUMMY-00283106_0,2466.167,2653.8987,20,187.73168164062508
DO-DUMMY-00283115_0,3020.8469999999998,2948.937,17,71.90998828124975
DO-DUMMY-00283120_0,4354.952,4261.7393,35,93.21274218750023
DO-DUMMY-00283124_0,3078.841,3106.1653,17,27.324283203125106
DO-DUMMY-00283149_0,3314.901,2551.866,17,763.0350332031248
DO-DUMMY-00283150_0,3539.044,2589.476,18,949.5679257812499
DO-DUMMY-00283159_0,2158.2690000000002,2156.8716,17,1.3974179687502328
DO-DUMMY-00283168_0,5138.263,4239.0107,33,899.2522578124999
DO-DUMMY-00283179_0,2891.513,2756.6648,18,134.84820507812492
DO-DUMMY-00283198_0,2687.739,2773.6333,19,85.89430078124997
DO-DUMMY-00283201_0,2503.95,2379.3755,18,124.57451171874982
DO-DUMMY-00283209_0,4320.408,4131.48,33,188.92801953125036
DO-DUMMY-00283211_0,2548.455,2628.3733,20,79.91829101562507
DO-DUMMY-00283306_0,2749.8360000000002,2694.7996,20,55.03643945312524
DO-DUMMY-00283319_0,9341.414,3864.8228,22,5476.591246093751
DO-DUMMY-00283329_0,2720.4,2693.3967,20,27.00327148437509
DO-DUMMY-00283366_0,1795.199,2330.149,16,534.9499257812499
DO-DUMMY-00283389_0,2451.588,2948.034,18,496.4459355468748
DO-DUMMY-00283474_0,3911.141,3853.1182,34,58.022835937500076
DO-DUMMY-00283475_0,2762.394,2588.6646,20,173.72944921874978
DO-DUMMY-00283537_0,2564.718,2792.334,19,227.61598437500015
DO-DUMMY-00283541_0,4221.6630000000005,4077.543,34,144.12003125000047
DO-DUMMY-00283548_0,3069.578,2614.361,18,455.216916015625
DO-DUMMY-00283564_0,2449.998,2396.6296,16,53.36836132812505
DO-DUMMY-00283577_0,2060.875,2055.0225,18,5.8525390625
DO-DUMMY-00283590_0,3799.282,3682.576,31,116.70607226562515
DO-DUMMY-00283625_0,4300.319,4088.5518,34,211.76724218750041
DO-DUMMY-00283662_0,2981.688,3361.0093,24,379.3212773437499
DO-DUMMY-00283662_1,1014.877,998.97375,1,15.903245117187453
DO-DUMMY-00283670_0,7844.63,3605.2705,18,4239.3594921875
DO-DUMMY-00283706_0,2288.58,2104.1,15,184.47990234374993
DO-DUMMY-00283786_0,2322.748,2863.6687,19,540.920701171875
DO-DUMMY-00283804_0,4640.974,2429.702,18,2211.272095703125
DO-DUMMY-00283811_0,1859.914,1742.42,16,117.49395605468749
DO-DUMMY-00283818_0,1642.836,1963.9817,18,321.145689453125
DO-DUMMY-00283820_0,2667.925,2966.054,24,298.1289550781248
DO-DUMMY-00283839_0,1869.632,1579.8744,12,289.75761035156256
DO-DUMMY-00283903_0,9553.428,6371.826,33,3181.601828125
DO-DUMMY-00283910_0,2413.189,2194.847,19,218.34207617187485
DO-DUMMY-00283912_0,2658.1690000000003,3185.9211,24,527.7521425781247
DO-DUMMY-00283924_0,2178.489,2107.3599,14,71.12913671875003
DO-DUMMY-00283942_0,4212.305,4654.2046,33,441.8995898437497
DO-DUMMY-00283952_0,4238.134,4205.16,31,32.973843750000015
DO-DUMMY-00283974_0,3043.985,2796.141,20,247.84388671875013
DO-DUMMY-00283985_0,9516.42,10831.135,19,1314.714765625
DO-DUMMY-00284005_0,2060.745,2136.4766,18,75.73156250000011
DO-DUMMY-00284020_0,2465.9,2455.0635,19,10.836523437500091
DO-DUMMY-00284022_0,2681.584,2611.7546,18,69.82936132812483
DO-DUMMY-00284041_0,2446.364,2487.264,20,40.89991601562497
DO-DUMMY-00284044_0,3640.336,3684.9106,32,44.574644531250215
DO-DUMMY-00284097_0,2005.2540000000001,1840.9292,13,164.32480078125013
DO-DUMMY-00284098_0,4195.767,4053.2368,33,142.53018359374983
DO-DUMMY-00284100_0,2632.247,2659.4788,24,27.231759765625156
DO-DUMMY-00284119_0,3319.759,2664.646,19,655.11300390625
DO-DUMMY-00284147_0,3286.381,2867.8838,18,418.49721093749986
DO-DUMMY-00284162_0,4689.869,4308.7607,34,381.1082578124997
DO-DUMMY-00284166_0,2783.052,2481.486,18,301.56591601562513
DO-DUMMY-00284200_0,2814.644,2814.919,25,0.2749453125002219
DO-DUMMY-00284224_0,2312.142,2931.756,17,619.6141035156252
DO-DUMMY-00284270_0,2182.062,2741.1716,18,559.1096308593751
DO-DUMMY-00284280_0,1852.053,1857.7163,15,5.663308593749889
DO-DUMMY-00284286_0,2102.692,2219.4934,16,116.80140820312499
DO-DUMMY-00284343_0,7097.419,3278.5532,16,3818.86577734375
DO-DUMMY-00284392_0,2187.015,2180.1436,18,6.871445312499873
DO-DUMMY-00284397_0,2500.763,2289.2913,20,211.47174023437492
DO-DUMMY-00284406_0,6220.38,4511.908,18,1708.471796875
DO-DUMMY-00284409_0,9628.353000000001,6086.3354,16,3542.017550781251
DO-DUMMY-00284441_0,2380.718,2627.524,17,246.80592578125015
DO-DUMMY-00284493_0,4954.948,5386.079,34,431.1311015624997
DO-DUMMY-00284507_0,3167.0969999999998,2855.3472,19,311.74983203124975
DO-DUMMY-00284522_0,2824.394,3222.7378,19,398.3437929687502
DO-DUMMY-00284524_0,5716.89,2999.9104,20,2716.9795996093753
DO-DUMMY-00284536_0,6295.15,2962.4758,14,3332.6741699218746
DO-DUMMY-00284574_0,3276.482,3589.5781,26,313.09612500000003
DO-DUMMY-00284580_0,2266.661,2569.0532,18,302.39222265624994
DO-DUMMY-00284588_0,8123.615000000001,4422.169,20,3701.4460546875007
DO-DUMMY-00284601_0,7428.702,4619.8394,34,2808.86264453125
DO-DUMMY-00284605_0,2260.776,2477.9753,18,217.19934179687516
DO-DUMMY-00284615_0,2706.172,2552.7844,18,153.38757617187503
DO-DUMMY-00284616_0,2424.574,2785.3948,19,360.82077539062493
DO-DUMMY-00284621_0,2647.31,2773.0178,20,125.70782226562505
DO-DUMMY-00284628_0,4001.347,3965.733,32,35.61408984375021
DO-DUMMY-00284633_0,3949.533,3106.488,20,843.0449628906249
DO-DUMMY-00284654_0,8059.0869999999995,5194.882,21,2864.2051640624995
DO-DUMMY-00284667_0,9228.037,8052.8896,19,1175.1473515625003
DO-DUMMY-00284668_0,3590.4809999999998,3007.3975,21,583.0835390624998
DO-DUMMY-00284677_0,2866.739,2671.4658,17,195.27317968750003
DO-DUMMY-00284698_0,2221.111,2599.8633,18,378.7522812500001
DO-DUMMY-00284707_0,8184.37,5025.6426,13,3158.727421875
DO-DUMMY-00284714_0,380.918,1200.8523,2,819.934294921875
DO-DUMMY-00284787_0,6061.554,3466.4392,17,2595.114791015625
DO-DUMMY-00284823_0,1939.789,3071.7134,18,1131.92437890625
DO-DUMMY-00284824_0,8805.655,5976.459,17,2829.1960156250007
DO-DUMMY-00284848_0,1994.493,2266.779,14,272.28605273437506
DO-DUMMY-00284870_0,1980.74,2304.1594,18,323.419423828125
DO-DUMMY-00284881_0,3609.2,4049.599,34,440.3991210937502
DO-DUMMY-00284898_0,10357.745,4730.223,20,5627.521855468751
DO-DUMMY-00284903_0,1827.651,1639.895,12,187.75598046875007
DO-DUMMY-00284925_0,2413.2290000000003,2404.0308,17,9.19823828125027
DO-DUMMY-00284935_0,3062.696,3504.6208,26,441.9248496093751
DO-DUMMY-00284939_0,2738.682,2961.6687,19,222.9867011718752
DO-DUMMY-00284952_0,2896.8559999999998,2626.568,20,270.28788476562477
DO-DUMMY-00284953_0,2514.919,2559.5818,17,44.66278710937513
DO-DUMMY-00285043_0,1723.407,1609.5522,10,113.85475390624993
DO-DUMMY-00285093_0,1472.495,1624.2007,16,151.7056835937501
DO-DUMMY-00285096_0,1773.422,1799.6312,14,26.209225585937475
DO-DUMMY-00285123_0,3283.342,3073.9885,30,209.3534746093751
DO-DUMMY-00285132_0,2005.304,2066.6018,18,61.29780664062491
DO-DUMMY-00285147_0,3219.593,2934.1787,20,285.41428906249985
DO-DUMMY-00285188_0,2385.681,2525.6555,19,139.97451757812496
DO-DUMMY-00285194_0,1768.306,1739.2087,16,29.09725976562504
DO-DUMMY-00285237_0,2199.288,2052.1426,18,147.145421875
DO-DUMMY-00285244_0,1843.427,1733.1842,16,110.24279589843741
DO-DUMMY-00285271_0,1753.438,1609.3043,16,144.1336787109376
DO-DUMMY-00285304_0,2611.361,2489.11,19,122.25089257812488
DO-DUMMY-00285306_0,8441.43,9075.179,18,633.7487109374997
DO-DUMMY-00285315_0,2487.062,2473.684,19,13.377917968749898
DO-DUMMY-00285322_0,2542.178,3341.914,20,799.7360625000001
DO-DUMMY-00285343_0,2477.861,2358.0964,19,119.76456445312488
DO-DUMMY-00285358_0,1494.725,1419.7776,14,74.94741210937491
DO-DUMMY-00285380_0,1872.444,1819.8005,18,52.64346289062496
DO-DUMMY-00285408_0,2485.4519999999998,2632.6125,20,147.16054882812523
DO-DUMMY-00285421_0,2239.888,2429.548,20,189.66009570312508
DO-DUMMY-00285424_0,1673.503,2091.6914,17,418.18840625000007
DO-DUMMY-00285466_0,2420.497,2363.6611,20,56.835867187499844
DO-DUMMY-00285468_0,484.89700000000005,478.76212,4,6.134884521484423
DO-DUMMY-00285493_0,9675.894,9322.169,16,353.72505468750023
DO-DUMMY-00285518_0,2791.52,2621.2205,19,170.29954101562498
DO-DUMMY-00285570_0,2046.806,2010.7219,18,36.08407617187504
DO-DUMMY-00285573_0,1960.073,1929.4564,18,30.616579101562593
DO-DUMMY-00285580_0,2451.722,2238.8987,17,212.8233183593752
DO-DUMMY-00285593_0,2594.492,2561.6206,20,32.87139453125019
DO-DUMMY-00285597_0,2570.626,2507.1096,19,63.516380859375204
DO-DUMMY-00285597_1,32278.492,15434.216,1,16844.2761796875
DO-DUMMY-00285601_0,2402.905,2347.8782,18,55.0268261718752
DO-DUMMY-00285604_0,2152.638,2623.6953,18,471.0573125000001
DO-DUMMY-00285615_0,2473.831,2377.0403,18,96.79071679687513
DO-DUMMY-00285626_0,1522.867,1712.4927,15,189.62567578125004
DO-DUMMY-00285642_0,1576.866,1628.667,16,51.800992187500015
DO-DUMMY-00285655_0,2707.023,2695.6597,20,11.363332031250138
DO-DUMMY-00285659_0,742.367,478.1861,2,264.1809038085937
DO-DUMMY-00285660_0,3350.27,2370.3376,19,979.932353515625
DO-DUMMY-00285665_0,2835.0209999999997,2846.3845,20,11.36352148437527
DO-DUMMY-00285689_0,2862.15,2812.2273,19,49.92270507812509
DO-DUMMY-00285715_0,1200.124,1166.065,12,34.059058593750024
DO-DUMMY-00285735_0,1817.338,2013.6119,18,196.27393847656253
DO-DUMMY-00285736_0,3504.196,2737.0535,19,767.1425332031249
DO-DUMMY-00285754_0,2495.157,2457.7402,19,37.41676562500015
DO-DUMMY-00285756_0,1671.413,1714.6013,16,43.18831835937499
DO-DUMMY-00285778_0,1517.848,1588.772,12,70.92397265625004
DO-DUMMY-00285782_0,2192.127,2121.4937,18,70.63334765624995
DO-DUMMY-00285783_0,2702.168,2436.7966,20,265.3713691406251
DO-DUMMY-00285809_0,2703.382,2389.569,20,313.81290820312506
DO-DUMMY-00285812_0,2161.924,2155.986,20,5.937916015624978
DO-DUMMY-00285870_0,2929.678,2572.4014,20,357.2766328124999
DO-DUMMY-00285874_0,2687.161,2585.9995,20,101.16148828125006
DO-DUMMY-00285880_0,2501.311,2419.6633,20,81.64766992187515
DO-DUMMY-00285881_0,2886.9719999999998,2664.8882,20,222.08381640624975
DO-DUMMY-00285893_0,1237.554,1298.8794,16,61.32539453124991
DO-DUMMY-00285894_0,2167.786,2199.7112,17,31.925181640624942
DO-DUMMY-00285899_0,1856.902,1967.6775,19,110.77549023437496
DO-DUMMY-00285968_0,2389.513,2104.9485,17,284.5645136718749
DO-DUMMY-00285971_0,2081.657,2265.2378,19,183.58079296874985
DO-DUMMY-00285972_0,1872.896,1956.799,18,83.90295019531254
DO-DUMMY-00286011_0,7536.164,3146.3452,14,4389.81878515625
DO-DUMMY-00286022_0,6888.311,2508.464,15,4379.846888671875
DO-DUMMY-00286023_0,1653.3039999999999,1684.4532,16,31.14924707031264
DO-DUMMY-00286031_0,1855.893,3044.3281,20,1188.435125
DO-DUMMY-00286038_0,1992.48,2117.8318,20,125.35178710937498
DO-DUMMY-00286048_0,429.233,2638.1294,6,2208.89639453125
DO-DUMMY-00286050_0,124.949,179.61295,2,54.66394555664063
DO-DUMMY-00286051_0,8011.986,8128.462,15,116.47591406250012
DO-DUMMY-00286054_0,7538.17,5063.0015,17,2475.16853515625
DO-DUMMY-00286071_0,6298.643,6163.725,17,134.91790234375003
DO-DUMMY-00286089_0,1877.031,2930.3997,19,1053.368658203125
DO-DUMMY-00286095_0,2915.509,2374.591,20,540.917935546875
DO-DUMMY-00286108_0,1428.762,1621.2616,18,192.49959667968756
DO-DUMMY-00286120_0,1635.99,1385.1797,16,250.8103125
DO-DUMMY-00286143_0,3415.814,2587.456,20,828.3579453124999
DO-DUMMY-00286157_0,1379.2060000000001,1386.3743,19,7.168267578124869
DO-DUMMY-00286163_0,1149.0810000000001,1213.0122,14,63.93120703124987
DO-DUMMY-00286169_0,6289.04,2908.155,19,3380.884970703125
DO-DUMMY-00286183_0,5311.106,2688.037,20,2623.0688906249998
DO-DUMMY-00286184_0,1374.437,1706.167,19,331.7299921875001
DO-DUMMY-00286198_0,1689.734,1685.7638,19,3.9702060546874236
DO-DUMMY-00286203_0,1229.91,1308.1948,19,78.28482421874992
DO-DUMMY-00286208_0,1059.786,1047.2357,17,12.550282226562558
DO-DUMMY-00286211_0,1682.113,1853.1486,20,171.03555957031244
DO-DUMMY-00286215_0,1187.503,1212.4265,16,24.92351367187507
DO-DUMMY-00286221_0,1629.911,1620.0527,20,9.858265625000058
DO-DUMMY-00286237_0,1983.48,1611.7871,19,371.692890625
DO-DUMMY-00286245_0,1410.652,1569.4484,18,158.79636425781246
DO-DUMMY-00286253_0,1247.233,1289.8597,19,42.62674121093755
DO-DUMMY-00286256_0,1325.352,1321.2587,19,4.093333007812589
DO-DUMMY-00286257_0,1105.8029999999999,1092.4996,14,13.303366210937384
DO-DUMMY-00286264_0,1427.6100000000001,1392.9,19,34.70997558593763
DO-DUMMY-00286283_0,1216.715,1246.3387,19,29.623745117187582
DO-DUMMY-00286305_0,802.409,780.35345,13,22.055545410156242
DO-DUMMY-00286312_0,29408.767,13598.009,23,15810.7582109375
DO-DUMMY-00286335_0,1436.882,1521.2598,19,84.37776562499994
DO-DUMMY-00286386_0,1934.977,1631.7628,19,303.2141826171876
DO-DUMMY-00286399_0,28183.32,31471.498,18,3288.1780468750003
DO-DUMMY-00286443_0,28035.254999999997,23895.826,24,4139.428828124997
DO-DUMMY-00286444_0,28527.46,31346.143,16,2818.682578125001
DO-DUMMY-00286446_0,1067.401,1034.6124,17,32.78857324218757
DO-DUMMY-00286451_0,913.513,902.06995,14,11.443053710937534
DO-DUMMY-00286482_0,1321.5910000000001,1199.0724,18,122.51861230468762
DO-DUMMY-00286664_0,26927.262000000002,7914.746,17,19012.515906250002
DO-DUMMY-00286666_0,26941.069000000003,23048.158,20,3892.910796875003
DO-DUMMY-00286668_0,800.7810000000001,732.9038,11,67.87719140625006
DO-DUMMY-00286674_0,27657.678000000004,24132.268,35,3525.4104218750035
DO-DUMMY-00286731_0,32409.142,12402.976,17,20006.1664140625
DO-DUMMY-00286790_0,31867.595,14715.927,20,17151.6682421875
DO-DUMMY-00286801_0,27753.196,21616.268,19,6136.928421875
DO-DUMMY-00286842_0,26442.239999999998,17849.705,18,8592.534921874998
DO-DUMMY-00286863_0,30386.197,24469.713,26,5916.484109375
DO-DUMMY-00286874_0,26732.368000000002,22287.264,22,4445.104328125002
DO-DUMMY-00286920_0,28722.279,25671.766,19,3050.5133749999986
DO-DUMMY-00286924_0,27054.626,25479.262,16,1575.3642812500002
DO-DUMMY-00286932_0,32286.546000000002,20885.95,20,11400.596781250002
DO-DUMMY-00286943_0,1991.84,2129.0642,20,137.22420898437508
DO-DUMMY-00286980_0,33806.436,28664.008,19,5142.4281875000015
DO-DUMMY-00286994_0,27796.524,28557.912,26,761.3881093749987
DO-DUMMY-00287000_0,3679.598,3576.401,34,103.19712109374996
DO-DUMMY-00287027_0,33571.575000000004,28599.422,30,4972.153125000004
DO-DUMMY-00287039_0,3291.9,3335.263,34,43.36293945312491
DO-DUMMY-00287065_0,29675.595,24580.084,24,5095.511015625001
DO-DUMMY-00287092_0,1666.288,2370.952,17,704.663904296875
DO-DUMMY-00287102_0,27688.166,26201.25,26,1486.916000000001
DO-DUMMY-00287169_0,30455.32,28308.96,18,2146.3590624999997
DO-DUMMY-00287178_0,34296.159,28500.877,17,5795.282046875
DO-DUMMY-00287301_0,39867.07,24007.229,19,15859.841484375
DO-DUMMY-00287303_0,28823.75,33860.836,26,5037.0859375
DO-DUMMY-00287326_0,3351.824,2974.599,18,377.22487890625007
DO-DUMMY-00287328_0,35328.036,29814.615,14,5513.420765625
DO-DUMMY-00287330_0,2031.142,3285.4695,18,1254.327482421875
DO-DUMMY-00287374_0,3640.869,5591.437,33,1950.5680117187499
DO-DUMMY-00287404_0,1785.444,2073.8608,20,288.41683984375004
DO-DUMMY-00287461_0,32453.252,4253.748,24,28199.503953125
DO-DUMMY-00287485_0,1836.9540000000002,2074.061,18,237.10703515624982
DO-DUMMY-00287491_0,1826.506,2086.4011,22,259.8951230468749
DO-DUMMY-00287611_0,1970.145,2808.0098,18,837.864765625
DO-DUMMY-00287637_0,2244.292,2375.265,20,130.97289257812508
DO-DUMMY-00287642_0,2858.988,2363.6768,20,495.31124218749983
DO-DUMMY-00287643_0,3723.092,3901.8457,35,178.7537031249999
DO-DUMMY-00287675_0,2425.506,3464.625,24,1039.1190000000001
DO-DUMMY-00287692_0,44147.634,12260.59,35,31887.04415625
DO-DUMMY-00287723_0,27582.305999999997,8346.546,15,19235.760101562497
DO-DUMMY-00287819_0,1762.7859999999998,1983.0398,18,220.25379492187517
DO-DUMMY-00287864_0,34681.096,23711.549,32,10969.547171874998
DO-DUMMY-00287875_0,2904.462,2947.0522,24,42.59024609375001
DO-DUMMY-00287880_0,38121.814,10838.33,29,27283.483921875
DO-DUMMY-00287881_0,32530.454999999998,15667.857,18,16862.597578124998
DO-DUMMY-00287892_0,2357.5660000000003,2191.8801,18,165.68587304687526
DO-DUMMY-00287905_0,29946.315000000002,26635.762,19,3310.5532812500023
DO-DUMMY-00287941_0,31616.693,6332.871,18,25283.82190625
DO-DUMMY-00287969_0,2200.931,2540.2969,20,339.36587499999996
DO-DUMMY-00287977_0,30541.489,23258.133,24,7283.356187500001
DO-DUMMY-00288003_0,30309.951999999997,33551.074,30,3241.1222187500025
DO-DUMMY-00288019_0,2020.201,3545.047,19,1524.846119140625
DO-DUMMY-00288023_0,36012.392,15767.724,17,20244.6683671875
DO-DUMMY-00288029_0,33057.464,27684.031,22,5373.43275
DO-DUMMY-00288049_0,32189.916,12895.828,15,19294.087875
DO-DUMMY-00288073_0,2293.143,3083.8066,17,790.663640625
DO-DUMMY-00288115_0,2804.044,2466.8115,18,337.23247656249987
DO-DUMMY-00288151_0,3812.021,3856.0002,31,43.979244140624814
DO-DUMMY-00288152_0,32176.676000000003,25619.396,26,6557.279515625003
DO-DUMMY-00288183_0,2826.672,3062.499,19,235.82702343749997
DO-DUMMY-00288196_0,2464.955,2681.3945,17,216.43953125000007
DO-DUMMY-00288219_0,2659.818,2579.109,19,80.70911328125021
DO-DUMMY-00288254_0,1036.7939999999999,1580.225,9,543.4309755859376
DO-DUMMY-00288271_0,2447.494,2551.7922,20,104.29823632812486
DO-DUMMY-00288299_0,2018.0330000000001,2097.8145,18,79.78145312499987
DO-DUMMY-00288312_0,3231.055,3542.3074,26,311.25237304687516
DO-DUMMY-00288315_0,2345.417,2325.8193,17,19.597664062499916
DO-DUMMY-00288352_0,1988.568,2184.4973,17,195.92931445312502
DO-DUMMY-00288370_0,3083.261,3405.7305,26,322.46946875000003
DO-DUMMY-00288399_0,1740.614,1899.8291,12,159.21510156249997
DO-DUMMY-00288436_0,4694.292,4267.8525,33,426.43946093750037
DO-DUMMY-00288451_0,2443.8540000000003,2687.8306,19,243.97656640624973
DO-DUMMY-00288481_0,2106.154,2514.0596,20,407.9055703125
DO-DUMMY-00288491_0,3810.844,4187.947,34,377.10277734374995
DO-DUMMY-00288496_0,3080.037,4549.7007,26,1469.6636835937502
DO-DUMMY-00288560_0,2540.088,2605.4004,16,65.31239062499981
DO-DUMMY-00288570_0,2672.529,2674.8767,20,2.3477089843750036
DO-DUMMY-00288573_0,2530.282,2584.8696,17,54.58762890624985
DO-DUMMY-00288587_0,2024.877,2286.6104,15,261.73335156250005
DO-DUMMY-00288596_0,2809.4230000000002,2565.0852,16,244.33779492187523
DO-DUMMY-00288621_0,2861.311,3035.2449,26,173.93387304687485
DO-DUMMY-00288648_0,2712.123,2520.0203,20,192.10273632812505
DO-DUMMY-00288657_0,3047.929,3069.0303,24,21.101273437499913
DO-DUMMY-00288659_0,2163.675,2183.3726,18,19.697558593749818
DO-DUMMY-00288725_0,36909.562999999995,5932.6,18,30976.962902343745
DO-DUMMY-00288739_0,2133.985,2138.8745,18,4.889511718749873
DO-DUMMY-00288772_0,2941.888,2888.0508,20,53.83721874999992
DO-DUMMY-00288781_0,33473.869,6940.724,24,26533.14487890625
DO-DUMMY-00288784_0,4199.192,4182.5874,32,16.604597656250007
DO-DUMMY-00288822_0,43703.279,21627.78,34,22075.499703125002
DO-DUMMY-00288848_0,2466.486,2927.3264,19,460.8404160156251
DO-DUMMY-00288860_0,3063.788,3224.8152,25,161.027185546875
DO-DUMMY-00288865_0,38179.915,29465.629,20,8714.28609375
DO-DUMMY-00288886_0,35366.035,21521.193,18,13844.841640625003
DO-DUMMY-00288895_0,2592.588,2674.866,19,82.27796679687481
DO-DUMMY-00288896_0,3492.824,7885.0146,21,4392.1906484374995
DO-DUMMY-00288913_0,6384.576,2850.3467,20,3534.2293203125
DO-DUMMY-00288973_0,2472.134,20819.826,19,18347.692171875
DO-DUMMY-00288991_0,2837.421,20742.451,19,17905.030171875
DO-DUMMY-00288995_0,39955.335,23893.254,26,16062.08109375
DO-DUMMY-00289012_0,37393.206999999995,24832.37,24,12560.837859374995
DO-DUMMY-00289022_0,3354.908,11852.995,24,8498.0871171875
DO-DUMMY-00289024_0,36893.057,19600.758,35,17292.2991875
DO-DUMMY-00289035_0,2610.127,2641.6626,20,31.535597656250047
DO-DUMMY-00289037_0,4224.956,4638.05,34,413.09380468749987
DO-DUMMY-00289053_0,2049.351,3608.248,18,1558.897046875
DO-DUMMY-00289063_0,4571.242,4448.48,33,122.76201953125019
DO-DUMMY-00289065_0,2133.873,2269.3135,17,135.44047656249995
DO-DUMMY-00289066_0,2306.596,2629.2378,18,322.64179296875
DO-DUMMY-00289066_1,340.362,340.27942,1,0.08258105468752319
DO-DUMMY-00289086_0,36818.35,18455.352,18,18362.9984375
DO-DUMMY-00289102_0,2072.895,2657.0898,17,584.19484375
DO-DUMMY-00289110_0,2724.86,2846.5603,20,121.70030273437487
DO-DUMMY-00289113_0,4227.791,3928.8105,28,298.98045312500017
DO-DUMMY-00289171_0,38648.424999999996,29291.152,26,9357.272656249996
DO-DUMMY-00289171_1,962.535,549.741,1,412.7939721679687
DO-DUMMY-00289192_0,41852.437,30614.168,15,11238.269031249998
DO-DUMMY-00289193_0,2710.145,2995.3433,20,285.19826171875
DO-DUMMY-00289249_0,3013.3050000000003,2776.542,20,236.7630078125003
DO-DUMMY-00289287_0,34860.413,31528.768,24,3331.6454218750005
DO-DUMMY-00289315_0,2458.686,2645.0354,20,186.34940039062485
DO-DUMMY-00289355_0,4648.83,4439.8936,31,208.93644531249993
DO-DUMMY-00289355_1,495.786,500.73807,2,4.952067626953124
DO-DUMMY-00289359_0,1364.475,3735.6802,12,2371.20517578125
DO-DUMMY-00289384_0,2144.585,2258.9487,18,114.36373046874996
DO-DUMMY-00289390_0,3609.364,4467.8438,24,858.47975
DO-DUMMY-00289416_0,2601.471,2909.4475,19,307.976509765625
DO-DUMMY-00289425_0,4529.346,4361.694,27,167.65215234374955
DO-DUMMY-00289425_1,593.829,587.17883,2,6.650166992187451
DO-DUMMY-00289428_0,2656.752,3100.347,18,443.59492382812505
DO-DUMMY-00289448_0,2755.25,2716.8906,18,38.359375
DO-DUMMY-00289451_0,3516.684,3533.6995,25,17.015462890624804
DO-DUMMY-00289453_0,2531.224,12784.688,19,10253.4644765625
DO-DUMMY-00289474_0,3340.57,3196.5098,20,144.06023437500016
DO-DUMMY-00289484_0,983.522,16652.814,9,15669.292453125
DO-DUMMY-00289516_0,3525.9610000000002,3400.9866,20,124.97442773437524
DO-DUMMY-00289591_0,3008.772,3019.0586,18,10.286593750000065
DO-DUMMY-00289606_0,2977.346,5875.935,24,2898.58905859375
DO-DUMMY-00289614_0,5350.383,4989.7363,33,360.6466718749998
DO-DUMMY-00289623_0,2646.873,3187.7869,19,540.913865234375
DO-DUMMY-00289628_0,2956.791,3181.9536,20,225.16261328124983
DO-DUMMY-00289638_0,4647.889,4780.343,26,132.45377343749988
DO-DUMMY-00289638_1,663.961,490.9477,1,173.01330712890626
DO-DUMMY-00289656_0,4252.885,4791.8354,24,538.9504492187498
DO-DUMMY-00289656_1,151.89,398.09464,1,246.20463500976564
DO-DUMMY-00289657_0,2315.586,2548.9683,17,233.38226171875021
DO-DUMMY-00289659_0,3198.004,2961.1174,17,236.8865683593749
DO-DUMMY-00289756_0,4352.556,4285.9414,24,66.61459374999959
DO-DUMMY-00289768_0,2623.706,2656.851,18,33.14507421874987
